tile_id,case_id,image_filename,strategy,json_valid,json_error,runtime_error,detection_count,accepted_count,rejected_count,elapsed_seconds,raw_response_hash,tile_path
44_A_grid_1_1,44,44.jpg,A,True,,,4,1,3,10.877,ab2728d614c6bb20e8ced7d6061a19e2487acddfa2611d8e630c68cba581074f,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_A_grid_1_1.jpg
44_B_middle_lower_strip,44,44.jpg,B,True,,,7,3,4,19.71,3c61da07d3e372d4eebfb42e29b0f2ca3ff29e3f1b52d1d923bdd1afdbffb4ff,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_B_middle_lower_strip.jpg
44_B_lower_strip,44,44.jpg,B,True,,,4,1,3,12.598,ae4895f69b63ea9150977f8e2c09e60f9499338ee7f032b24b4dcaf82bcca346,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_B_lower_strip.jpg
44_C_anchor_0,44,44.jpg,C,True,,,5,4,1,14.158,d1992ff0c39d4f32435caadbba129d6d382403a110d074a4a8597634be273963,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_C_anchor_0.jpg
44_C_anchor_1,44,44.jpg,C,True,,,2,0,2,6.935,25c3940e6ff40c3acb3ed130468bc0a96790576856aab38af169e3cec9a90bd3,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_C_anchor_1.jpg
44_C_anchor_2,44,44.jpg,C,True,,,1,1,0,3.239,9d1730e2f12ee95ad87651c178e88360f69ccf31301fb46a8aabc8d3d440ae46,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_C_anchor_2.jpg
44_D_center_broad,44,44.jpg,D,True,,,7,7,0,27.4,11ea5100e2deede56d006cc82928e3f2bc5c17419bf5e2b83de99f783fe2aa69,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/44_D_center_broad.jpg
53_A_grid_0_0,53,53.jpg,A,True,,,1,0,1,3.474,cb7caeee0d80c869048f4763c97fecc286938dbcfeb3490d3e861737fd552b59,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_A_grid_0_0.jpg
53_A_grid_0_1,53,53.jpg,A,True,,,1,0,1,3.399,968160b7e47b6782cd3abe37599b0a47b8ed3e5c975758ce61c59837e9cb2e4c,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_A_grid_0_1.jpg
53_A_grid_1_0,53,53.jpg,A,True,,,2,0,2,7.424,2819838d1167c4be5ae0428495fe8fc5927e2c12f1c886e705df795760bd6068,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_A_grid_1_0.jpg
53_A_grid_1_1,53,53.jpg,A,True,,,1,0,1,3.802,aba79c72b859dd244ec4be5e1f2672178b7f9ba76a20ad5f5d38e37e4d135ffc,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_A_grid_1_1.jpg
53_B_middle_lower_strip,53,53.jpg,B,True,,,2,0,2,6.095,c4f25ebe22e000128908adffe2dba1f349223fd0c7fbd25c97fb9c4adc5be9d9,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_B_middle_lower_strip.jpg
53_B_lower_strip,53,53.jpg,B,True,,,1,0,1,3.555,57f436b154dd6858fcb917be26e846d086230cdaaeee102b9b4e7a5b0544c520,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_B_lower_strip.jpg
53_C_anchor_0,53,53.jpg,C,True,,,2,2,0,6.434,5a3d82f996d35308f1a57c894f73d5a8a9666c1f193207a476e558825184ffdd,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_C_anchor_0.jpg
53_C_anchor_1,53,53.jpg,C,True,,,1,1,0,3.898,e00ae7ad592e5a8797319fdde1b67fc2151e43c734272dbc5a074bc0fa2831ee,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_C_anchor_1.jpg
53_D_center_broad,53,53.jpg,D,True,,,2,2,0,9.005,c9aa0f2a496353ac7e14175b8a8f6f62f8292e502697682dfb3857993d4f76b6,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/53_D_center_broad.jpg
66_A_grid_0_0,66,66.jpg,A,True,,,2,0,2,6.226,a831e3646be61928cd45f48cfb49a7e81d59ce54e155c9da56d745c733c0aff7,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_A_grid_0_0.jpg
66_A_grid_0_1,66,66.jpg,A,True,,,10,6,4,29.83,c3a11e6324092c332de2957d9627b8736c3ff42b73d2d8e0f97f34c27bb0faae,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_A_grid_0_1.jpg
66_A_grid_1_0,66,66.jpg,A,True,,,2,0,2,6.662,dab42bb544e557d1b5ac7c9b5b0f69e6b74dd88b0ed7cf73bc1a33841df99972,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_A_grid_1_0.jpg
66_A_grid_1_1,66,66.jpg,A,True,,,2,0,2,5.885,f29c355fb09fb8e79e1220ee1a9a27dcdbfbe651bee13375fda269825781b4c3,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_A_grid_1_1.jpg
66_B_middle_lower_strip,66,66.jpg,B,True,,,7,0,7,22.684,da0370cd7750e7583994fef6894d571e763838eba0ebb50d31aae1efea68c420,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_B_middle_lower_strip.jpg
66_B_lower_strip,66,66.jpg,B,True,,,3,0,3,8.05,4bcec84305f5777adfbbe6f0a85f18a812de0b882bed3a41e95cf7249904027e,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_B_lower_strip.jpg
66_C_anchor_0,66,66.jpg,C,True,,,5,0,5,14.467,fa34ae79d038dca9113605468000eaf149ccc4ff3ca09b79f3008854538d6494,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_C_anchor_0.jpg
66_C_anchor_1,66,66.jpg,C,True,,,3,0,3,9.666,5afdb9ed6b5c1fb39e636155ce53f0841c4b24637d19d558cebced1e264746fd,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_C_anchor_1.jpg
66_C_anchor_2,66,66.jpg,C,True,,,4,0,4,13.58,282e64adcab8c7fa7ec58dde8036b3cbdb6fcab066432d88e1872a84564365d1,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_C_anchor_2.jpg
66_D_center_broad,66,66.jpg,D,True,,,4,0,4,14.813,30eac44cce1c7a85f7873f6908acb14d663978f4c71948e9cc20b77ce7bef9cf,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/66_D_center_broad.jpg
67_A_grid_0_0,67,67.jpg,A,False,"json_decode_error:Expecting ',' delimiter: line 1 column 2974 (char 2973)",,0,0,0,41.527,2f6189fd2ebc822aa148a0f761b727c37672b964537606ab2d5c5a9bbc0f6435,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_A_grid_0_0.jpg
67_A_grid_0_1,67,67.jpg,A,True,,,2,0,2,6.708,8bcc45552f09f723d5704d7a62da6ae5b40429b3891d74ec0246feac2afa59d0,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_A_grid_0_1.jpg
67_A_grid_1_0,67,67.jpg,A,True,,,2,0,2,7.123,b4d9132cc3d3cef2d92cd0ababd83e441b89f0de06df273a00dd0749dbaf2e92,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_A_grid_1_0.jpg
67_A_grid_1_1,67,67.jpg,A,True,,,2,1,1,6.492,cb7fd273ba6e3e1c6f79eea9bdc8e93c4690cf0187f26e5f76cd9dd9a429fd4a,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_A_grid_1_1.jpg
67_B_middle_lower_strip,67,67.jpg,B,True,,,3,2,1,9.794,f1d2d31556be4da6cf035c178b2ac23bc3bdbf3671232e5528ee144570db1760,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_B_middle_lower_strip.jpg
67_B_lower_strip,67,67.jpg,B,True,,,0,0,0,0.35,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_B_lower_strip.jpg
67_C_anchor_0,67,67.jpg,C,True,,,1,0,1,3.092,a35680f73fef41e9bf557325e70ca4cab02d144461a5bc3cba6195d9ca0d7f09,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_C_anchor_0.jpg
67_C_anchor_1,67,67.jpg,C,True,,,2,0,2,6.529,65af520d0199684331f24ce76fbe73cd85de33bb54704ea3b471a1d8a9600bf9,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_C_anchor_1.jpg
67_C_anchor_2,67,67.jpg,C,True,,,7,0,7,23.023,d5bca36842d21808f2ceb1eab4494df37d6b63cf581f28e46a14b8a88cf6de6a,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_C_anchor_2.jpg
67_D_center_broad,67,67.jpg,D,True,,,3,0,3,9.164,d898db2b00ec5cbaa143b75af57727cd0775f163b73df8a3ecf3ba1605394333,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/67_D_center_broad.jpg
76_A_grid_0_0,76,76.jpg,A,True,,,2,0,2,5.876,415b5afc3b6df94ea6565ff179d91232b8c920c578506916694ee3e480f37983,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_A_grid_0_0.jpg
76_A_grid_0_1,76,76.jpg,A,True,,,1,0,1,3.49,6d7cb27214abf107d8e0cce3159dde099a68a3c84939ae72708a25d941c60f43,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_A_grid_0_1.jpg
76_A_grid_1_0,76,76.jpg,A,True,,,2,0,2,6.241,9782bc14740e036194090e14d55dfcbb2e8cfccf81f6b228688ca241ce4cebfb,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_A_grid_1_0.jpg
76_A_grid_1_1,76,76.jpg,A,True,,,1,0,1,4.719,204ae15ab48ab4279702a38e8ce90b1ad2e7b54948d9e8ec14607084a0647e44,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_A_grid_1_1.jpg
76_B_middle_lower_strip,76,76.jpg,B,True,,,2,0,2,6.484,b67bd5395ca7f9c578cfe6a87a5e96c5a0811c37f8203b8026e8e2764dd5a765,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_B_middle_lower_strip.jpg
76_B_lower_strip,76,76.jpg,B,True,,,1,1,0,3.287,7fec7039159bd3bb5be4681ee1313f18e9adea24107c6fc5f1ada3629d50b3e4,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_B_lower_strip.jpg
76_C_anchor_0,76,76.jpg,C,True,,,2,2,0,8.478,1b50c69d33cc6df2ecde00842e2e43c393c3b79df0a059dff5691ff5f88cfcd3,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_C_anchor_0.jpg
76_C_anchor_1,76,76.jpg,C,True,,,2,0,2,6.288,84974ff871c2e5dc970ed7bf74783d0a33d600ef4cf16fd6d4572b96c168259a,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_C_anchor_1.jpg
76_D_center_broad,76,76.jpg,D,True,,,2,2,0,7.636,42060ed3c6f5df7c6c3e4c5e781f46bc81b5018031406471cc4c51b1c2b4821f,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/76_D_center_broad.jpg
84_A_grid_0_0,84,84.jpg,A,True,,,5,0,5,14.273,e26b519bb03f96ff80ead0fabbe838f415e4650247866b0958decb06d50f5a20,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_A_grid_0_0.jpg
84_A_grid_0_1,84,84.jpg,A,True,,,0,0,0,0.354,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_A_grid_0_1.jpg
84_A_grid_1_0,84,84.jpg,A,True,,,1,0,1,2.897,03a7d3cf13caf95f2d095732839ca2bfed1ba705e64977488b357d96437905a7,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_A_grid_1_0.jpg
84_A_grid_1_1,84,84.jpg,A,True,,,1,0,1,2.858,43b57c8a24951b23321aa9b77ae29d5f9606596486cc70239f183d0818cb8b1b,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_A_grid_1_1.jpg
84_B_middle_lower_strip,84,84.jpg,B,True,,,0,0,0,0.338,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_B_middle_lower_strip.jpg
84_B_lower_strip,84,84.jpg,B,True,,,1,0,1,2.893,dc4b43994ab1ff9f2b4fb12424f8c2a93c7336143c32ec3762a5d3f767c92f8d,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_B_lower_strip.jpg
84_C_anchor_0,84,84.jpg,C,True,,,0,0,0,0.364,06ec5223328ef9baf23bee2f41139677e1e71bea438b4e78fa74170aeb1738af,/home/williambenitez1/Capstone_worktrees/1.2_feat__qwen3-vl-8b-instruct__two-pass-refinement/docs/prompt-lab/qwen-v015-human-report-strategy/experiments/automation/human_report_challenge_v2_prompt_iteration_workflow/cycle_001/main_promotion/v017b_prompt_only_main_promotion/v050_fp8_non_oracle_tiling_crop_recovery/tile_outputs/local_only_tiles/84_C_anchor_0.jpg
